1759276800000000,97205.68000000,97443.92000000,97142.55000000,97380.98000000,3.09479000,1759280399999999,301147.53973790,1370,1.21732000,118445.71319720,0
1759280400000000,97375.10000000,97622.39000000,97300.56000000,97598.97000000,3.26919000,1759283999999999,318661.37926730,1164,1.08398000,105644.92219150,0
1759284000000000,97591.55000000,97618.39000000,97380.08000000,97381.07000000,2.20100000,1759287599999999,214610.70329410,1141,1.04611000,101994.59484030,0
1759287600000000,97381.06000000,97620.42000000,97250.87000000,97317.01000000,5.02848000,1759291199999999,490010.30900140,1657,2.45844000,239545.58066180,0
1759291200000000,97320.72000000,97679.61000000,97233.23000000,97245.48000000,4.33587000,1759294799999999,422625.24064060,1763,1.76909000,172465.61649470,0
1759294800000000,97250.22000000,97617.50000000,97174.15000000,97516.87000000,5.56642000,1759298399999999,542389.65733340,2058,2.94418000,286814.92147140,0
1759298400000000,97519.75000000,97547.56000000,97116.70000000,97154.41000000,7.43115000,1759301999999999,723249.86006980,3033,4.67942000,455424.38840480,0
1759302000000000,97154.41000000,97572.27000000,97117.94000000,97531.34000000,18.23975000,1759305599999999,1776628.76074700,5903,10.01962000,976117.46819010,0
1759305600000000,97531.34000000,99158.88000000,97416.92000000,98821.31000000,79.22685000,1759309199999999,7788243.79277910,15993,46.21410000,4541713.85988160,0
1759309200000000,98838.18000000,99280.46000000,98701.25000000,99230.72000000,51.97734000,1759312799999999,5146112.17237850,10712,25.88522000,2562395.30312240,0
1759312800000000,99236.61000000,99386.33000000,99115.65000000,99194.95000000,28.85834000,1759316399999999,2864001.51190270,5218,12.47500000,1238120.67735130,0
1759316400000000,99194.94000000,99546.59000000,99106.38000000,99546.59000000,31.89988000,1759319999999999,3166981.07024540,5343,17.75872000,1763506.70746300,0
1759320000000000,99546.59000000,99640.37000000,99069.67000000,99100.20000000,49.94181000,1759323599999999,4962359.50203360,8668,20.02918000,1989626.89961100,0
1759323600000000,99100.19000000,99455.22000000,99063.90000000,99402.21000000,41.13609000,1759327199999999,4081293.41580220,12152,19.17941000,1902749.96120190,0
1759327200000000,99416.70000000,100023.62000000,99338.31000000,99923.99000000,84.32753000,1759330799999999,8414827.98316050,16329,46.79213000,4669752.19726450,0
1759330800000000,99924.03000000,100322.32000000,99805.93000000,100181.37000000,42.97992000,1759334399999999,4301866.70184680,10497,22.54741000,2256731.69587910,0
1759334400000000,100182.72000000,100900.00000000,100135.92000000,100314.10000000,57.08555000,1759337999999999,5738442.19256830,10191,26.30133000,2643843.49289090,0
1759338000000000,100314.11000000,100398.63000000,99562.64000000,99602.39000000,40.16625000,1759341599999999,4018891.85725030,9308,14.92727000,1494042.61573030,0
1759341600000000,99609.78000000,99963.48000000,99600.64000000,99904.54000000,22.93776000,1759345199999999,2287582.47588320,6015,12.35922000,1232557.52187620,0
1759345200000000,99904.54000000,100246.40000000,99873.09000000,100104.96000000,22.15222000,1759348799999999,2217190.15186890,7587,11.58142000,1159069.05214930,0
1759348800000000,100096.93000000,100214.99000000,99908.88000000,100198.91000000,22.36904000,1759352399999999,2238155.29590510,7896,11.31464000,1132035.06366290,0
1759352400000000,100198.91000000,100249.10000000,100020.49000000,100175.97000000,14.36871000,1759355999999999,1438834.06466150,4349,6.42693000,643510.80576380,0
1759356000000000,100176.92000000,100611.67000000,100176.92000000,100347.66000000,23.30415000,1759359599999999,2339552.65804710,7130,12.50371000,1255197.35892380,0
1759359600000000,100340.75000000,101087.45000000,100285.75000000,101051.02000000,26.11463000,1759363199999999,2630694.60594740,5661,16.51980000,1664443.48518000,0
1759363200000000,101056.02000000,101752.87000000,100936.87000000,100949.62000000,23.65173000,1759366799999999,2397996.14318130,5072,12.65989000,1283633.38524530,0
1759366800000000,100949.64000000,101282.96000000,100910.61000000,101038.07000000,5.97111000,1759370399999999,603683.01974150,1795,2.28081000,230586.65999150,0
1759370400000000,101043.12000000,101189.63000000,100910.61000000,101176.15000000,8.80229000,1759373999999999,889864.69643740,1903,1.96117000,198213.43020240,0
1759374000000000,101173.93000000,101425.43000000,101154.28000000,101189.64000000,5.15340000,1759377599999999,522033.72396790,1602,2.54795000,258121.71387460,0
1759377600000000,101185.71000000,101354.69000000,100963.80000000,101148.37000000,10.96609000,1759381199999999,1108768.73486840,1667,2.81991000,285167.90446640,0
1759381200000000,101147.79000000,101166.06000000,100831.69000000,100881.51000000,11.45710000,1759384799999999,1156796.28648920,2374,3.95419000,399212.25583190,0
1759384800000000,100881.51000000,101124.84000000,100784.50000000,101082.41000000,12.50635000,1759388399999999,1262620.22944660,2671,6.92736000,699401.46628260,0
1759388400000000,101088.19000000,101088.19000000,100766.66000000,100845.49000000,8.84520000,1759391999999999,892532.50983580,2304,4.05173000,408832.03076440,0
1759392000000000,100847.01000000,101000.00000000,100710.61000000,100985.48000000,10.99241000,1759395599999999,1109050.58463540,2829,5.39196000,544025.72742690,0
1759395600000000,100987.99000000,101146.32000000,100886.87000000,101142.30000000,15.62822000,1759399199999999,1578328.71219710,2772,9.56827000,966353.34129920,0
1759399200000000,101142.30000000,101218.94000000,100924.01000000,100964.01000000,16.12637000,1759402799999999,1629619.64588480,4634,7.28523000,736127.10533560,0
1759402800000000,100964.00000000,101203.24000000,100900.59000000,101124.02000000,15.21454000,1759406399999999,1537300.95225330,3952,8.54826000,863795.63951040,0
1759406400000000,101124.02000000,101798.93000000,101067.15000000,101794.25000000,21.79371000,1759409999999999,2210824.86595220,4836,11.92547000,1209886.90717860,0
