1761955200000000,3331.54000000,3333.11000000,3317.92000000,3332.16000000,160.56230000,1761958799999999,534053.46379100,3147,70.56400000,234709.03640300,0
1761958800000000,3332.03000000,3343.30000000,3328.09000000,3329.53000000,126.19360000,1761962399999999,420942.52685200,2385,63.26460000,211085.28961800,0
1761962400000000,3329.52000000,3338.14000000,3323.32000000,3336.06000000,89.40710000,1761965999999999,297702.26512900,2173,44.21780000,147227.97407100,0
1761966000000000,3336.14000000,3345.72000000,3334.90000000,3343.50000000,104.99810000,1761969599999999,350681.79663000,2256,57.18760000,191003.59927200,0
1761969600000000,3343.51000000,3350.10000000,3338.64000000,3348.30000000,129.85950000,1761973199999999,434422.22091100,2456,60.10270000,201073.53908500,0
1761973200000000,3348.30000000,3349.01000000,3336.21000000,3337.64000000,90.39990000,1761976799999999,302268.31941700,1754,35.58070000,118980.13200100,0
1761976800000000,3337.65000000,3341.68000000,3335.02000000,3341.24000000,100.36300000,1761980399999999,335012.73079700,1811,48.24800000,161051.40020900,0
1761980400000000,3341.20000000,3349.07000000,3339.13000000,3343.20000000,79.04160000,1761983999999999,264328.02691600,1997,42.02090000,140510.82706300,0
1761984000000000,3343.20000000,3362.11000000,3342.83000000,3361.85000000,213.18670000,1761987599999999,714158.57863800,2921,116.43260000,390093.64514900,0
1761987600000000,3361.78000000,3361.80000000,3352.97000000,3355.81000000,125.60890000,1761991199999999,421691.14581800,2273,64.89590000,217890.48821300,0
1761991200000000,3355.82000000,3361.09000000,3352.96000000,3356.64000000,73.58470000,1761994799999999,247010.83924600,1832,41.55400000,139495.80672900,0
1761994800000000,3356.64000000,3360.53000000,3350.01000000,3357.18000000,62.82130000,1761998399999999,210849.01696300,1698,30.48410000,102320.76432600,0
1761998400000000,3357.18000000,3360.14000000,3355.91000000,3356.33000000,68.97280000,1762001999999999,231604.91805600,1723,39.40700000,132325.41978200,0
1762002000000000,3356.33000000,3358.75000000,3340.01000000,3349.84000000,157.33920000,1762005599999999,526996.83350600,2408,100.05870000,335109.50519500,0
1762005600000000,3349.61000000,3353.78000000,3339.66000000,3351.95000000,128.91960000,1762009199999999,431468.09928900,3376,66.25880000,221759.08612200,0
1762009200000000,3351.95000000,3376.83000000,3350.49000000,3370.46000000,256.17030000,1762012799999999,862146.17546900,4941,141.32480000,475625.60982300,0
