1759276800000000,3533.24000000,3540.52000000,3515.75000000,3536.10000000,120.25950000,1759280399999999,424120.99993600,1280,57.34810000,202299.19933800,0
1759280400000000,3536.40000000,3557.99000000,3531.59000000,3554.40000000,141.28930000,1759283999999999,500880.99860100,1257,80.60160000,285694.94012400,0
1759284000000000,3554.20000000,3554.69000000,3539.30000000,3539.30000000,104.82000000,1759287599999999,371961.18463800,1061,33.90720000,120302.83803300,0
1759287600000000,3539.80000000,3539.80000000,3518.86000000,3518.86000000,121.56650000,1759291199999999,429251.97776100,1226,51.82100000,182992.60889200,0
1759291200000000,3518.86000000,3539.88000000,3517.20000000,3523.10000000,110.96630000,1759294799999999,391766.67120900,1247,52.26990000,184573.04985600,0
1759294800000000,3523.20000000,3536.09000000,3520.91000000,3527.45000000,130.43370000,1759298399999999,460439.16652400,1176,63.74350000,225033.54469700,0
1759298400000000,3527.52000000,3529.41000000,3505.63000000,3508.69000000,247.18600000,1759301999999999,869176.48794400,3609,104.19800000,366339.09771900,0
1759302000000000,3508.56000000,3531.23000000,3506.88000000,3530.44000000,237.06730000,1759305599999999,834559.24894600,5011,112.70940000,396769.28584700,0
1759305600000000,3530.45000000,3687.70000000,3527.39000000,3652.33000000,2226.16880000,1759309199999999,8054141.81878200,19737,1258.66020000,4551489.08383800,0
1759309200000000,3652.34000000,3681.15000000,3642.79000000,3674.67000000,1099.66840000,1759312799999999,4022406.15968600,10970,440.26240000,1610698.53554100,0
1759312800000000,3674.64000000,3676.24000000,3649.64000000,3653.15000000,542.22280000,1759316399999999,1986881.44341600,7337,244.95390000,897703.66717500,0
1759316400000000,3653.15000000,3669.46000000,3653.15000000,3663.84000000,388.09390000,1759319999999999,1421139.29099900,6098,190.72380000,698392.16204000,0
1759320000000000,3663.84000000,3671.87000000,3643.06000000,3647.51000000,765.47930000,1759323599999999,2802420.56193600,9061,361.65530000,1324106.61217700,0
1759323600000000,3647.86000000,3662.78000000,3642.54000000,3656.27000000,624.42400000,1759327199999999,2281708.62170500,9220,332.00390000,1213067.22666800,0
1759327200000000,3656.10000000,3695.91000000,3652.46000000,3683.20000000,1300.82650000,1759330799999999,4782357.29794500,14302,724.46900000,2663325.67950000,0
1759330800000000,3683.29000000,3704.59000000,3678.49000000,3691.02000000,600.75640000,1759334399999999,2217777.61166500,8332,287.02470000,1059544.95358900,0
1759334400000000,3691.68000000,3703.43000000,3686.26000000,3690.84000000,543.80310000,1759337999999999,2010157.72510200,7369,241.80710000,893638.96609400,0
1759338000000000,3690.82000000,3696.38000000,3658.57000000,3662.17000000,386.56510000,1759341599999999,1422268.47593800,6579,175.06640000,644054.80756700,0
1759341600000000,3662.10000000,3678.73000000,3660.98000000,3671.64000000,322.02320000,1759345199999999,1182224.01509800,5421,151.70500000,556959.90474200,0
1759345200000000,3671.64000000,3698.51000000,3669.55000000,3694.53000000,480.78600000,1759348799999999,1774015.73318500,6159,228.85470000,844522.08576500,0
1759348800000000,3694.54000000,3696.63000000,3679.00000000,3694.84000000,677.02450000,1759352399999999,2497353.18020000,5409,324.09640000,1195305.35062700,0
1759352400000000,3695.00000000,3695.75000000,3654.93000000,3668.28000000,387.87630000,1759355999999999,1426506.93835500,4537,167.24390000,615307.40949800,0
1759356000000000,3668.65000000,3689.22000000,3668.65000000,3675.47000000,331.34750000,1759359599999999,1218381.52947600,5005,176.50760000,649024.37328300,0
1759359600000000,3675.45000000,3710.96000000,3673.74000000,3705.14000000,334.82950000,1759363199999999,1236889.02632400,5886,182.70900000,674981.65705400,0
