1762092000000000,95735.80000000,95833.28000000,95433.33000000,95628.11000000,7.74880000,1762095599999999,740840.74519860,2047,2.79589000,267300.66968580,0
1762095600000000,95628.12000000,95762.79000000,95353.28000000,95376.23000000,15.30395000,1762099199999999,1462930.50096710,2579,7.20062000,688402.91165000,0
1762099200000000,95369.40000000,95378.29000000,95045.58000000,95340.12000000,14.49372000,1762102799999999,1380357.05083000,3157,6.64202000,632501.77343720,0
1762102800000000,95336.92000000,95475.09000000,95259.79000000,95396.27000000,8.79712000,1762106399999999,838711.04279100,2104,5.63008000,536743.21215830,0
1762106400000000,95396.28000000,95569.18000000,95328.74000000,95568.57000000,7.96696000,1762109999999999,760496.95138090,1947,3.77984000,360875.93823960,0
1762110000000000,95561.75000000,95561.75000000,95253.97000000,95443.89000000,6.36085000,1762113599999999,606865.49297540,1879,2.84680000,271594.91343030,0
1762113600000000,95443.89000000,95474.28000000,95184.22000000,95358.99000000,7.84772000,1762117199999999,748064.37158000,2203,3.32440000,316875.97302320,0
1762117200000000,95359.00000000,95426.85000000,95292.48000000,95311.42000000,5.41398000,1762120799999999,516238.01298750,1601,2.49471000,237886.71350940,0
1762120800000000,95311.42000000,95353.62000000,94858.35000000,95227.45000000,9.29468000,1762124399999999,884092.34904310,2219,3.22844000,307002.53682000,0
1762124400000000,95227.77000000,96012.61000000,95227.77000000,95835.40000000,10.25152000,1762127999999999,980304.75044440,2919,5.91421000,565648.03457220,0
1762128000000000,95830.56000000,96012.00000000,95165.28000000,95165.28000000,5.63510000,1762131599999999,539123.09405010,2008,2.29450000,219736.78630510,0
1762131600000000,95164.57000000,95275.89000000,94829.73000000,95089.68000000,11.36027000,1762135199999999,1079726.39039240,2383,4.71118000,447765.20483360,0
1762135200000000,95083.32000000,95139.56000000,94205.16000000,94500.00000000,11.97555000,1762138799999999,1132949.54597480,2897,5.33588000,504917.49089190,0
1762138800000000,94503.78000000,94613.39000000,93550.00000000,93555.11000000,20.48855000,1762142399999999,1924958.27182950,3645,5.41045000,507917.83858550,0
1762142400000000,93547.45000000,93615.48000000,93161.88000000,93525.64000000,17.90133000,1762145999999999,1672538.56338790,3078,7.81908000,730472.63411480,0
1762146000000000,93543.16000000,93673.44000000,93086.28000000,93271.50000000,11.71095000,1762149599999999,1093774.76638860,2231,5.13577000,479788.57696570,0
1762149600000000,93263.63000000,93352.51000000,92710.18000000,93137.31000000,19.12979000,1762153199999999,1780364.93657830,3606,8.64724000,805065.83409140,0
1762153200000000,93131.64000000,93460.58000000,92941.66000000,93119.29000000,20.29280000,1762156799999999,1890662.06186090,3360,10.83342000,1009348.09931060,0
1762156800000000,93116.52000000,93426.87000000,92876.49000000,93403.80000000,20.08177000,1762160399999999,1870523.57840700,4020,10.24017000,953932.67751940,0
1762160400000000,93390.86000000,93674.42000000,92974.99000000,93076.32000000,14.23150000,1762163999999999,1328170.41105880,3249,6.62096000,618091.53015010,0
1762164000000000,93076.32000000,93418.27000000,92668.26000000,92867.02000000,15.95179000,1762167599999999,1485464.63574270,3267,5.44702000,507434.51768300,0
1762167600000000,92868.75000000,93702.47000000,92864.00000000,93591.08000000,18.19919000,1762171199999999,1699365.37517580,3841,9.66433000,902374.40453860,0
1762171200000000,93591.08000000,93988.41000000,93490.43000000,93550.56000000,16.48410000,1762174799999999,1545419.48763790,3493,8.87137000,831818.07221350,0
1762174800000000,93550.55000000,93899.99000000,93431.81000000,93746.89000000,12.13628000,1762178399999999,1136158.30219080,3200,6.56755000,614733.35718730,0
1762178400000000,93751.35000000,94094.05000000,93293.20000000,93866.85000000,19.33709000,1762181999999999,1811416.54413270,4029,10.52363000,986093.52538040,0
1762182000000000,93867.69000000,93916.29000000,91690.51000000,91759.84000000,67.71459000,1762185599999999,6253010.37731440,11704,26.13748000,2413764.35691400,0
1762185600000000,91759.81000000,92623.63000000,91401.57000000,92521.72000000,30.16177000,1762189199999999,2777397.65052570,6145,15.13144000,1394213.14352560,0
1762189200000000,92525.91000000,93378.03000000,92386.47000000,93210.86000000,20.46814000,1762192799999999,1902932.34121900,5029,11.37141000,1057496.94091220,0
1762192800000000,93213.99000000,93299.91000000,92664.24000000,92805.28000000,12.42293000,1762196399999999,1155343.69919940,3896,4.95684000,461042.69658940,0
1762196400000000,92798.76000000,93212.63000000,92380.96000000,92949.48000000,16.26037000,1762199999999999,1509253.65387020,4536,7.03617000,653295.02185860,0
1762200000000000,92948.60000000,93007.12000000,92245.12000000,92539.62000000,12.47152000,1762203599999999,1154802.64909950,4045,5.67807000,525735.61545620,0
1762203600000000,92553.36000000,92934.22000000,92069.51000000,92758.29000000,19.19754000,1762207199999999,1777873.94363340,4299,10.04794000,930903.83346090,0
1762207200000000,92741.00000000,92741.00000000,91822.51000000,92384.16000000,13.40399000,1762210799999999,1237192.05366340,3144,5.77909000,533448.92014990,0
1762210800000000,92389.00000000,92625.50000000,92004.01000000,92471.51000000,5.76479000,1762214399999999,532435.99134060,2044,2.81341000,259840.06678330,0
1762214400000000,92482.50000000,92758.62000000,91949.00000000,92471.50000000,9.80907000,1762217999999999,905602.37344290,2715,4.35865000,402506.14470840,0
1762218000000000,92477.00000000,93214.24000000,92312.00000000,92966.50000000,12.99173000,1762221599999999,1206692.10122580,3449,6.34942000,589877.68323420,0
1762221600000000,92963.75000000,93142.49000000,92474.13000000,92474.13000000,8.70777000,1762225199999999,808268.19089310,2523,4.34435000,403372.02989970,0
1762225200000000,92485.38000000,93082.65000000,92224.67000000,93027.00000000,6.68792000,1762228799999999,620376.86791030,2632,3.25889000,302357.77789080,0
1762228800000000,93024.88000000,93147.16000000,92647.51000000,92702.50000000,5.49805000,1762232399999999,510692.58534400,2222,2.58189000,239831.50298670,0
1762232400000000,92697.00000000,92697.00000000,90463.58000000,90486.00000000,49.07972000,1762235999999999,4482465.60605650,7942,16.45586000,1506067.82130550,0
1762236000000000,90480.50000000,91323.49000000,90328.00000000,90862.64000000,31.00644000,1762239599999999,2816211.24071380,5935,13.71317000,1245948.72131120,0
1762239600000000,90853.00000000,91038.64000000,90420.00000000,90602.26000000,29.29798000,1762243199999999,2656621.56509460,4692,15.74176000,1427579.77823300,0
1762243200000000,90601.50000000,90712.42000000,89963.51000000,90295.67000000,39.26120000,1762246799999999,3545695.57457080,6470,14.64856000,1323977.50357660,0
1762246800000000,90298.99000000,90389.35000000,89986.88000000,90216.51000000,25.42181000,1762250399999999,2292734.48053670,4362,11.79011000,1063377.60876930,0
1762250400000000,90233.55000000,90363.63000000,89943.20000000,90172.32000000,25.13482000,1762253999999999,2265025.60186210,4189,12.88806000,1161528.67466670,0
1762254000000000,90159.87000000,91000.00000000,90123.00000000,90972.67000000,20.52678000,1762257599999999,1860860.70155200,4431,12.50628000,1133706.56912290,0
1762257600000000,90981.83000000,91081.97000000,90368.66000000,90424.41000000,24.12196000,1762261199999999,2186828.87202330,4222,11.06612000,1003269.93351720,0
1762261200000000,90419.58000000,90629.00000000,90068.00000000,90386.33000000,17.10323000,1762264799999999,1545252.03623330,3481,9.49958000,858225.07373640,0
1762264800000000,90386.32000000,91120.00000000,89667.47000000,90975.50000000,43.69146000,1762268399999999,3945725.30208590,6900,17.72157000,1601654.53369690,0
1762268400000000,90981.00000000,91355.00000000,89769.24000000,89769.24000000,35.47495000,1762271999999999,3219244.70026450,6552,16.63829000,1510905.32993740,0
1762272000000000,89774.39000000,90040.35000000,88888.00000000,88951.96000000,55.31890000,1762275599999999,4942808.44639370,7986,24.24664000,2167285.76753550,0
1762275600000000,88957.94000000,88957.94000000,87730.15000000,88000.00000000,81.96262000,1762279199999999,7234164.72818850,11352,30.37464000,2680799.95112500,0
1762279200000000,87994.50000000,88307.64000000,87013.43000000,88209.00000000,71.61937000,1762282799999999,6279631.44372290,10449,35.13245000,3081275.42141870,0
1762282800000000,88205.93000000,88515.59000000,87406.80000000,87518.06000000,41.28848000,1762286399999999,3634125.76106440,6357,16.60857000,1463234.04798850,0
1762286400000000,87521.50000000,88013.49000000,86703.81000000,87717.86000000,71.33397000,1762289999999999,6226489.43091080,10609,33.17422000,2896660.93623290,0
1762290000000000,87717.43000000,87777.00000000,86000.00000000,87304.60000000,77.62316000,1762293599999999,6740308.19645930,10427,36.13319000,3140544.41176860,0
1762293600000000,87310.86000000,88700.08000000,87120.00000000,88207.23000000,40.85344000,1762297199999999,3595267.90946490,7684,23.21810000,2043427.25759320,0
1762297200000000,88214.27000000,88572.00000000,87862.50000000,88374.00000000,21.23723000,1762300799999999,1873876.05930110,4451,10.40007000,917252.47637860,0
1762300800000000,88367.42000000,88595.50000000,87384.01000000,87539.52000000,18.15002000,1762304399999999,1595273.61547320,4080,8.15342000,716607.78761280,0
1762304400000000,87554.50000000,87921.13000000,86100.00000000,87657.56000000,25.67851000,1762307999999999,2229125.30118260,6234,11.57432000,1004888.03972300,0
1762308000000000,87699.86000000,88722.33000000,87699.86000000,88485.33000000,30.13234000,1762311599999999,2659236.76987920,5766,14.94444000,1318940.04137010,0
1762311600000000,88522.50000000,89031.71000000,88318.08000000,88907.50000000,20.51636000,1762315199999999,1821021.50372720,3803,9.83488000,873007.24063530,0
1762315200000000,88912.99000000,88995.49000000,88363.00000000,88759.47000000,12.72742000,1762318799999999,1129196.54403000,2786,5.84705000,518709.61701270,0
1762318800000000,88764.50000000,89078.99000000,88423.51000000,88626.06000000,9.35980000,1762322399999999,830653.14226020,2469,4.51670000,400768.40836430,0
1762322400000000,88620.42000000,88939.59000000,88330.48000000,88927.86000000,11.18340000,1762325999999999,991382.92811010,3345,6.28855000,557531.49835150,0
1762326000000000,88927.85000000,88945.14000000,88500.00000000,88802.71000000,12.11200000,1762329599999999,1074845.41153630,3615,6.34486000,563097.90697260,0
1762329600000000,88813.99000000,88813.99000000,88072.00000000,88524.83000000,19.25524000,1762333199999999,1702237.34796520,4439,10.48166000,926614.48133330,0
1762333200000000,88516.31000000,88951.18000000,88419.70000000,88829.02000000,15.88154000,1762336799999999,1408575.00733950,4466,7.77873000,690144.59578050,0
1762336800000000,88821.54000000,88847.49000000,88220.54000000,88304.62000000,13.45021000,1762340399999999,1191563.99588150,3825,5.75188000,509563.67448960,0
1762340400000000,88298.59000000,88908.96000000,88294.17000000,88903.63000000,13.75705000,1762343999999999,1218557.80275710,3984,7.12381000,631105.25828660,0
1762344000000000,88884.37000000,89468.29000000,88745.40000000,89373.48000000,25.21534000,1762347599999999,2247564.13345770,4861,14.65048000,1305709.18592700,0
1762347600000000,89370.28000000,89943.07000000,89062.70000000,89766.24000000,23.11006000,1762351199999999,2068084.77248640,4126,12.65157000,1132721.08775780,0
1762351200000000,89749.32000000,90074.27000000,88993.00000000,89845.21000000,30.83464000,1762354799999999,2763503.41466040,5240,16.73350000,1500089.52083890,0
1762354800000000,89867.75000000,90437.40000000,89619.60000000,90376.37000000,33.44926000,1762358399999999,3013199.75752860,5458,14.58857000,1313662.25952900,0
1762358400000000,90380.73000000,90599.99000000,89828.18000000,90493.80000000,22.37768000,1762361999999999,2019586.68321930,4123,11.21306000,1012219.25706280,0
1762362000000000,90493.81000000,90606.59000000,90039.82000000,90531.02000000,19.56662000,1762365599999999,1767784.22699330,3404,9.22183000,833229.75823940,0
1762365600000000,90520.00000000,91000.00000000,90392.29000000,90922.84000000,16.86599000,1762369199999999,1530027.65403010,3298,9.29308000,843040.23327530,0
1762369200000000,90925.26000000,91081.16000000,90582.25000000,90589.68000000,11.24759000,1762372799999999,1022031.99917060,2519,5.72439000,520133.67759070,0
1762372800000000,90589.69000000,91018.31000000,90236.76000000,90420.43000000,13.96348000,1762376399999999,1265201.19721940,3450,6.44781000,584419.11882760,0
1762376400000000,90420.42000000,90420.42000000,90100.00000000,90214.62000000,11.63837000,1762379999999999,1050136.48270180,2957,5.81290000,524515.85691530,0
1762380000000000,90218.55000000,90317.07000000,89888.88000000,90251.28000000,7.89613000,1762383599999999,710975.28430190,2541,4.19551000,377805.57625760,0
1762383600000000,90249.67000000,90572.30000000,90220.12000000,90381.00000000,8.22074000,1762387199999999,743118.57625210,2095,3.92883000,355148.91395640,0
1762387200000000,90378.18000000,90381.01000000,89884.00000000,90155.40000000,9.32468000,1762390799999999,839819.97150020,2373,3.78695000,341074.66942430,0
1762390800000000,90158.21000000,90158.21000000,89275.23000000,89840.81000000,11.45883000,1762394399999999,1026898.07626650,3177,5.24637000,470067.81574110,0
1762394400000000,89840.80000000,90035.58000000,89398.41000000,89815.02000000,6.83957000,1762397999999999,613521.82881030,2129,2.35830000,211501.45634910,0
1762398000000000,89828.04000000,90355.99000000,89828.04000000,90087.20000000,8.06131000,1762401599999999,726339.61834120,2103,3.60772000,324965.85952180,0
1762401600000000,90089.03000000,90614.81000000,90042.41000000,90437.03000000,6.05378000,1762405199999999,546727.99502070,1848,3.21274000,290198.22523730,0
1762405200000000,90436.70000000,90436.70000000,89587.38000000,89625.20000000,6.03933000,1762408799999999,543087.36170130,2186,2.07347000,186373.63677550,0
1762408800000000,89625.20000000,90012.97000000,89506.46000000,89804.41000000,5.83661000,1762412399999999,524223.53009180,2374,2.68485000,241128.93575860,0
1762412400000000,89804.40000000,89991.39000000,89437.61000000,89684.00000000,9.63610000,1762415999999999,864318.06550170,2871,5.01831000,450172.56602210,0
1762416000000000,89681.20000000,89867.24000000,89464.39000000,89577.60000000,9.40767000,1762419599999999,843653.17642110,2490,3.72341000,333943.73373420,0
1762419600000000,89583.20000000,89650.39000000,89281.95000000,89308.80000000,17.51269000,1762423199999999,1566569.19780960,4451,7.66447000,685626.93051760,0
1762423200000000,89303.58000000,89711.57000000,89168.80000000,89583.29000000,11.34600000,1762426799999999,1014763.37435540,2794,5.70779000,510419.20830030,0
1762426800000000,89580.40000000,89700.80000000,89250.08000000,89626.01000000,11.97775000,1762430399999999,1072108.06869270,2728,5.45127000,487917.18834280,0
1762430400000000,89630.50000000,89704.97000000,88828.64000000,88944.80000000,21.35597000,1762433999999999,1904833.18393190,4336,9.15821000,816757.33811530,0
1762434000000000,88947.31000000,89858.57000000,88947.31000000,89538.40000000,12.12919000,1762437599999999,1084807.97866450,3324,6.13769000,548784.57538120,0
1762437600000000,89544.00000000,89772.48000000,88536.04000000,88602.25000000,26.93701000,1762441199999999,2398266.39748270,5954,12.87603000,1146341.41301840,0
1762441200000000,88615.14000000,89235.99000000,88120.00000000,88385.56000000,38.13326000,1762444799999999,3376906.68826840,6748,16.57167000,1467341.08973280,0
1762444800000000,88401.60000000,88723.13000000,86912.01000000,87384.01000000,45.34309000,1762448399999999,3978829.88480150,7239,19.36621000,1699068.41591310,0
1762448400000000,87397.53000000,88338.82000000,87283.21000000,88188.81000000,27.09387000,1762451999999999,2377339.79624060,5006,14.44124000,1267230.34705650,0
1762452000000000,88188.80000000,88579.22000000,87391.42000000,88071.90000000,20.04207000,1762455599999999,1762605.06950560,4625,9.68993000,852383.25363390,0
1762455600000000,88060.00000000,88292.85000000,87642.38000000,87787.83000000,17.22644000,1762459199999999,1515691.96220750,4594,9.10887000,801535.76571710,0
1762459200000000,87802.40000000,88014.29000000,87138.41000000,87359.66000000,16.51443000,1762462799999999,1445794.76848490,3621,7.70195000,674069.15457000,0
1762462800000000,87359.65000000,87617.59000000,87032.94000000,87544.80000000,15.89680000,1762466399999999,1387901.84809630,3080,8.64245000,754590.36451270,0
1762466400000000,87539.20000000,87865.97000000,87455.56000000,87813.17000000,6.59959000,1762469999999999,578245.22047100,2131,2.95640000,259028.67142790,0
1762470000000000,87808.00000000,87877.18000000,87523.88000000,87718.40000000,8.06412000,1762473599999999,706978.91909450,2456,3.71801000,325962.90592720,0
1762473600000000,87721.20000000,88018.41000000,87280.91000000,87880.81000000,10.06847000,1762477199999999,883409.12939450,3352,4.64388000,407440.22934350,0
1762477200000000,87891.61000000,88238.01000000,87408.00000000,87963.99000000,12.53578000,1762480799999999,1100717.46677450,3732,5.71900000,502132.90995750,0
1762480800000000,87957.17000000,88284.88000000,87696.01000000,88261.60000000,7.91503000,1762484399999999,696440.86786600,3009,4.41498000,388517.33798130,0
1762484400000000,88260.16000000,88683.25000000,88239.20000000,88303.60000000,9.93911000,1762487999999999,879545.68437670,2443,3.95148000,349769.15035500,0
1762488000000000,88300.81000000,88448.50000000,88007.99000000,88389.17000000,8.12522000,1762491599999999,717024.81304270,2120,4.06025000,358258.72336110,0
1762491600000000,88399.35000000,88838.39000000,88399.13000000,88782.41000000,9.21274000,1762495199999999,817169.80809290,1867,3.96091000,351316.47002190,0
1762495200000000,88790.80000000,88842.10000000,88284.00000000,88284.00000000,4.96316000,1762498799999999,439628.57292610,1576,2.68073000,237407.28083360,0
1762498800000000,88284.01000000,88477.66000000,88100.00000000,88438.29000000,11.81075000,1762502399999999,1043145.09509660,2341,5.99373000,529494.69002150,0
1762502400000000,88438.28000000,88465.87000000,87931.55000000,87972.54000000,8.26237000,1762505999999999,728284.08523940,2316,4.11028000,362267.85532480,0
1762506000000000,87977.22000000,87980.58000000,87316.35000000,87539.41000000,14.04041000,1762509599999999,1229787.56834180,3175,7.09402000,621347.12521920,0
1762509600000000,87525.64000000,87714.36000000,87073.44000000,87245.93000000,13.09753000,1762513199999999,1143807.78999830,2627,6.55779000,572659.82040670,0
1762513200000000,87242.57000000,87350.32000000,86363.63000000,86844.91000000,34.31662000,1762516799999999,2976760.93762350,5526,15.55428000,1349618.41958570,0
1762516800000000,86854.29000000,87022.10000000,85840.61000000,86180.09000000,39.22877000,1762520399999999,3386658.75826410,5516,15.61112000,1348596.59019810,0
1762520400000000,86188.64000000,86945.56000000,86000.00000000,86683.67000000,28.90226000,1762523999999999,2500537.08953710,4637,13.23292000,1144648.48084410,0
1762524000000000,86704.42000000,87140.00000000,85955.03000000,87053.84000000,28.73357000,1762527599999999,2487905.31739270,6028,12.63197000,1094275.99853250,0
1762527600000000,87060.58000000,87374.82000000,86583.70000000,87073.42000000,23.99864000,1762531199999999,2088555.70371540,5902,10.45205000,909410.75008260,0
1762531200000000,87069.45000000,87733.62000000,86777.71000000,87360.21000000,37.33236000,1762534799999999,3263379.52195890,6610,14.82937000,1295405.75773780,0
1762534800000000,87355.60000000,88698.39000000,87181.91000000,88381.04000000,26.77621000,1762538399999999,2358684.75676170,5859,12.77140000,1125056.87437400,0
1762538400000000,88378.25000000,88845.26000000,88337.25000000,88651.23000000,25.72703000,1762541999999999,2279393.17931650,4489,14.26490000,1264016.51677720,0
1762542000000000,88651.23000000,89416.81000000,88527.78000000,89412.33000000,16.74855000,1762545599999999,1490213.92998820,3618,8.31717000,740058.79263290,0
1762545600000000,89417.03000000,89809.89000000,89029.86000000,89721.72000000,14.49976000,1762549199999999,1296985.67360170,3114,7.14125000,639002.29768380,0
1762549200000000,89716.46000000,89797.01000000,89290.45000000,89797.01000000,8.39021000,1762552799999999,750657.51839660,2138,3.73179000,333901.63947710,0
1762552800000000,89797.02000000,89965.52000000,89530.63000000,89574.60000000,10.74515000,1762556399999999,964646.02599310,2308,4.88418000,438526.54092830,0
1762556400000000,89561.12000000,89665.51000000,89261.20000000,89267.71000000,7.90530000,1762559999999999,707101.22083940,1733,3.49869000,312943.67982000,0
1762560000000000,89267.71000000,89335.23000000,88571.43000000,88698.40000000,14.13200000,1762563599999999,1257813.00332820,3132,6.59415000,587164.31051550,0
1762563600000000,88691.66000000,89144.88000000,88651.23000000,88944.41000000,6.78063000,1762567199999999,602840.39530180,1920,3.26857000,290592.92985170,0
1762567200000000,88941.05000000,89234.26000000,88745.59000000,88819.73000000,10.54284000,1762570799999999,938778.21662850,2186,4.04166000,359925.76176160,0
1762570800000000,88819.72000000,89204.88000000,88594.29000000,88597.30000000,7.91720000,1762574399999999,703412.25187020,2031,3.20424000,284633.02485650,0
1762574400000000,88606.04000000,88811.05000000,88442.32000000,88566.97000000,6.39558000,1762577999999999,566883.71839580,1944,2.72968000,241920.35621640,0
1762578000000000,88561.99000000,88721.78000000,88307.48000000,88336.20000000,4.19405000,1762581599999999,371310.46232990,1486,1.59806000,141486.00126160,0
1762581600000000,88345.03000000,88555.54000000,88139.45000000,88273.79000000,8.47920000,1762585199999999,748929.67901770,1992,4.46207000,394184.59368990,0
1762585200000000,88276.23000000,88452.98000000,88000.00000000,88405.92000000,5.90644000,1762588799999999,520946.32231760,1882,2.96001000,261058.28496130,0
1762588800000000,88405.92000000,88715.94000000,88245.85000000,88509.99000000,9.24620000,1762592399999999,818611.88265610,2277,5.28119000,467579.00355460,0
1762592400000000,88506.85000000,88660.17000000,88332.84000000,88461.61000000,4.61780000,1762595999999999,408536.61837780,1659,2.00807000,177641.30919520,0
1762596000000000,88461.61000000,88616.21000000,88385.04000000,88531.20000000,4.05072000,1762599599999999,358536.00603000,1423,2.38977000,211503.19086570,0
1762599600000000,88531.20000000,88678.90000000,87889.58000000,88009.20000000,10.23226000,1762603199999999,902612.41561090,2598,4.53391000,400025.23306630,0
1762603200000000,87993.83000000,88229.38000000,87904.81000000,88194.68000000,7.95659000,1762606799999999,700997.39195300,2014,4.79406000,422380.59680140,0
1762606800000000,88194.72000000,88298.02000000,87881.97000000,87974.40000000,7.62050000,1762610399999999,671454.86107220,2115,3.40091000,299643.05343910,0
1762610400000000,87962.01000000,88212.46000000,87675.13000000,87982.29000000,12.13857000,1762613999999999,1067243.41055340,2564,4.97069000,437073.83413480,0
1762614000000000,87983.95000000,88099.68000000,87718.64000000,87898.38000000,8.52942000,1762617599999999,749784.49855270,2068,4.06100000,357095.22022520,0
1762617600000000,87898.38000000,88088.54000000,87727.40000000,88003.58000000,7.52458000,1762621199999999,661709.64829720,2014,3.08763000,271525.93941970,0
1762621200000000,88002.12000000,88127.51000000,87764.71000000,88115.98000000,7.00535000,1762624799999999,616222.66064080,1796,3.53138000,310657.81136220,0
1762624800000000,88113.60000000,88325.87000000,87988.32000000,88249.32000000,4.66458000,1762628399999999,411110.79251880,1627,2.08747000,184024.95134190,0
1762628400000000,88248.28000000,88301.38000000,87737.77000000,88122.63000000,6.49680000,1762631999999999,572073.86518500,2107,2.67195000,235210.06401500,0
1762632000000000,88113.16000000,88280.63000000,88092.12000000,88201.30000000,3.18730000,1762635599999999,281073.73115680,1269,1.33766000,117963.82730120,0
